Episodes done,Episode Reward,Frames Done,Loss,framerate
201,40.30279342091843,12311,0.22667952108324743,5.268324759866594
202,30.32508880022648,12368,0.42581520717719507,5.268318077079867
203,2.1576228559072774,12400,0.3440290389187408,5.268293995096577
204,2.058192214525457,12442,0.21795996755015018,5.268279155607773
205,24.318956236975886,12515,0.19716620666755214,5.268269696728806
206,50.12803799901805,12601,0.1704354422359631,5.26827046879934
207,71.18144453550302,12738,0.15356805758631747,5.268275303634886
208,8.296018399263193,12818,0.14436299482613435,5.268269405679316
209,57.88783406356103,12939,0.1647581309080124,5.268262767232539
210,5.96758549853395,12976,0.18114809319376945,5.268240013505576
211,27.846517993108712,13076,0.2283126191411278,5.268226639383163
212,76.60705084321056,13193,0.17491391638956838,5.268219632426793
213,2.3588494063535705,13243,0.16963463305842644,5.268217124261581
214,0.8568227090519347,13287,0.20642421651217674,5.268214367751088
215,8.170377324067708,13359,0.19737386795347683,5.268203751496281
216,23.357351662549355,13413,0.20341036028482698,5.268193534940872
217,139.8656425825831,13710,0.21279109031862062,5.268221714138348
218,113.4018983925595,13927,0.2374159242069229,5.268228088128322
219,5.479490906433364,13965,0.22923927830579954,5.268221967523632
220,285.99230262674826,14356,0.27303950744205896,5.268233338252169
221,187.84435343384052,14694,0.25936127574922063,5.268241460657299
222,55.65075178657503,14822,0.23873820369557816,5.26824219063615
223,-7.306588601409388,14869,0.24649883015081286,5.268239677765024
224,146.66561098888937,15148,0.2977490427770785,5.26824113906678
225,109.7865436954364,15393,0.2985517234518761,5.2682433902218495
226,162.58700672655593,15605,0.28979134842963283,5.268246217044661
227,442.5227694337049,16389,0.3650871836360852,5.268245893320217
228,542.3600475242632,17342,0.4024713181068562,5.268246091799265
229,241.67608500826117,17724,0.44434066293834085,5.268246178083843
230,66.60998771790719,17855,0.4550601001264471,5.268246104561349
231,377.4556246907989,18474,0.49160230433748614,5.268246395693379
232,91.90501771388193,18718,0.5271014850662679,5.268246475756012
233,39.92558342434608,18834,0.5676965349250369,5.268246473900416
234,93.89436652833844,19110,0.5483112024809049,5.26824651873058
235,133.93987591875103,19336,0.5651458531027324,5.2682465380467
236,200.17807554117994,19731,0.5645635466683995,5.268246543579622
237,259.76655200238173,20120,0.6032892944530035,5.2682465993628345
238,294.5319136568109,20580,0.6209267722099309,5.268246614922797
239,181.18740778275586,20895,0.672398461759845,5.268246624455489
240,26.870918062396434,21004,0.5802644699811935,5.2682466170746896
241,157.0119038081979,21306,0.6531854948096543,5.268246623225932
242,232.30685148296973,21596,0.6685272052730482,5.2682466272793
243,314.55178097370674,22123,0.654038894963874,5.268246633508482
244,380.2650088056794,22963,0.6770215040509114,5.268246634491348
245,52.66747615939014,23248,0.6978528987277638,5.26824663454227
246,403.0597396110679,23881,0.7834509578930091,5.268246633897436
247,129.98149066841154,24087,0.7659243158096276,5.2682466336942335
248,194.08452761126566,24371,1.0145940945859542,5.268246633984386
249,777.0786423224548,25747,0.8714359009242092,5.26824663291974
250,30.21641086446663,25960,1.0491025144948023,5.268246632903968
251,0.1668802734611532,26015,1.0278798865952663,5.268246632866487
252,95.43355563368749,26335,1.1024833385168207,5.26824663282579
253,-2.4324126770692063,26453,1.139086779426126,5.268246632788455
254,466.2600677373996,27283,1.0402431998191184,5.268246632526557
255,587.2115678536939,28671,1.1446668657362247,5.268246632369015
256,108.69534790932542,28873,2.081795241004728,5.268246632367823
257,5.853808846832644,28914,1.5487438695771354,5.26824663236525
258,222.6297081584034,29299,1.4017325887176657,5.268246632364157
259,238.8738034403797,29851,1.3554026930446434,5.26824663236529
260,7.979762282268851,29949,1.6131848706440493,5.268246632364403
261,945.7622786922059,31312,1.4750911951218009,5.268246632357886
262,249.10551933480122,31618,1.2205954518302644,5.268246632357653
263,193.87602347220562,31885,1.2410437038251714,5.268246632357445
264,-7.6259291585455475,31924,1.6621247477829457,5.26824663235731
265,184.17942784734217,32223,1.1432675979534785,5.268246632357167
266,626.8108609945049,33227,1.288148249174232,5.268246632356748
267,102.9607741831621,33439,1.2080700420577761,5.268246632356722
268,459.70263094405027,34207,1.4887418213296775,5.2682466323565835
269,14.261783276547707,34250,1.3094374557787722,5.268246632356569
270,521.30578795201,35063,1.3300995879442745,5.268246632356464
271,70.02119110874958,35290,1.2853199953311367,5.268246632356475
272,579.9388631629564,36090,1.5298759414908591,5.2682466323564565
273,657.2624003413572,36895,1.635323029445951,5.268246632356453
274,941.9279687033033,38338,1.6970883929725333,5.268246632356075
275,486.52434236078324,39352,1.8192942234682918,5.268246632356075
276,369.86555233853744,39891,1.7666320036130922,5.268246632356075
277,384.74021434279825,40554,1.5466163571116076,5.268246632356075
278,-5.818822114221318,40606,1.687858706937646,5.268246632356075
279,20.311406085553763,40791,2.237528036358536,5.268246632356075
280,498.6928319277426,41943,1.6572791525103792,5.268246632356075
281,55.128330279652786,42070,2.229609362781048,5.268246632356075
282,309.58884121753596,42568,1.8465652678139464,5.268246632356075
283,81.81729563648408,42794,1.556755394793817,5.268246632356075
284,52.985035548099134,42921,1.5909485777374357,5.268246632356075
285,88.90647610712017,43227,1.8891158762117939,5.268246632356075
286,802.0806705642183,44275,1.8241778480029311,5.268246632356075
287,436.82852526369066,44772,2.0711056089185806,5.268246632356075
288,171.84280096960828,45149,2.26127821782594,5.268246632356075
289,236.1385907913033,45764,2.0975410479133005,5.268246632356075
290,577.6514136397216,46662,2.0948325405529262,5.268246632356075
291,751.0192742955863,48021,2.1319643904619356,5.268246632356075
292,132.5701367519704,48328,2.1751051253893157,5.268246632356075
293,185.5062573361803,48862,2.2879522533060235,5.268246632356075
294,-2.7549141219070554,48910,1.7883451879024506,5.268246632356075
295,-3.5315257991510522,48950,2.2747220687749907,5.268246632356075
296,26.97680905306612,48994,3.387273203002082,5.268246632356075
297,92.8849100842851,49177,2.4859777499476206,5.268246632356075
298,-8.184805679998004,49209,1.6701701590509126,5.268246632356075
299,118.2433198143909,49417,2.0812411035932423,5.268246632356075
300,446.89625499233284,50612,2.1808679913821627,5.268246632356075
301,52.061447714890015,50712,2.8703047078434785,5.268246632356075
302,425.23219454988003,51317,2.0214710523783177,5.268246632356075
303,225.59235737029232,51639,1.8684231573398637,5.268246632356075
304,73.9843562643382,51777,2.0006696939897193,5.268246632356075
305,94.54727963720035,51933,2.0822337292561865,5.268246632356075
306,8.054508787269391,51987,2.049628547104922,5.268246632356075
307,123.42504026332134,52277,2.214616050425264,5.268246632356075
308,0.36318249566009797,52317,2.3486583683548905,5.268246632356075
309,10.33085949238237,52368,2.7338550102252226,5.268246632356075
310,311.15932416289456,53009,2.1602568373873225,5.268246632356075
311,417.8670597714814,53929,1.9329931028955794,5.268246632356075
312,14.154846861130249,53980,2.287933038977476,5.268246632356075
313,24.18733076378524,54100,1.9511016774768672,5.268246632356075
314,344.00930061705935,54779,1.9556467496296939,5.268246632356075
315,7.544534320634185,54823,1.6309330701828002,5.268246632356075
316,5.70213214248766,54878,1.9116400725075178,5.268246632356075
317,7.183595209716081,54930,2.3593829549708456,5.268246632356075
318,245.74869023630515,55265,1.930419669087444,5.268246632356075
319,898.6856048635252,56417,2.1363269122445057,5.268246632356075
320,204.20920416479814,56731,1.8526308210123152,5.268246632356075
321,285.10835545419155,57144,1.8545450378155364,5.268246632356075
322,499.3752614256633,57907,2.1388666298611003,5.268246632356075
323,2.551632784621466,57943,2.1140152522035547,5.268246632356075
324,364.47981298816194,58481,2.1230242678097317,5.268246632356075
325,7.0172585070112525,58527,2.276420046674444,5.268246632356075
326,7.110047686224185,58566,2.509389300644398,5.268246632356075
327,16.022270829007326,58611,1.7858176814473194,5.268246632356075
328,134.27715346127115,58815,2.3083989775762324,5.268246632356075
329,72.58708913396897,58944,2.4473956901293534,5.268246632356075
330,50.38968015991951,59060,2.179745537093562,5.268246632356075
331,1008.5170353435176,60549,4.431888117726217,5.268246632356075
332,34.94551933927508,60654,4.408019623104131,5.268246632356075
333,10.61205799131108,60703,3.055177707076073,5.268246632356075
334,26.649378608193025,60787,2.56012801843531,5.268246632356075
335,247.6750384457073,61232,2.554713874654385,5.268246632356075
336,371.1547487735626,61876,2.2723813443682914,5.268246632356075
337,583.845498390742,63032,2.4900198358601298,5.268246632356075
338,-6.308399512784657,63065,3.6814475182224724,5.268246632356075
339,12.392856314850874,63202,2.317885409014812,5.268246632356075
340,207.69733424966844,63716,1.8731648106019474,5.268246632356075
341,1061.8569174579247,65121,2.208257441839487,5.268246632356075
342,33.30304524818986,65224,1.951793235941575,5.268246632356075
343,44.079334165882116,65322,2.258647014697393,5.268246632356075
344,543.5166145644539,66261,2.3626364648025087,5.268246632356075
345,602.4569917127621,67497,2.6609647318588308,5.268246632356075
346,174.07574886855912,67808,2.884997654133118,5.268246632356075
347,702.9819082710151,69315,2.6103468574484716,5.268246632356075
348,-4.444892674430036,69358,3.3523563498800453,5.268246632356075
349,862.0000006844847,70800,2.733925886271484,5.268246632356075
350,203.71926305309978,71477,2.542821929298319,5.268246632356075
351,13.370798576591781,71707,2.552062148784662,5.268246632356075
352,449.2312584072323,72374,2.7839757343252263,5.268246632356075
353,261.4182793438992,72762,2.7271764414016264,5.268246632356075
354,167.08895742606637,72968,2.555004920936437,5.268246632356075
355,69.3984478986473,73171,2.8443249893539093,5.268246632356075
356,57.256584876243025,73383,2.521111681987422,5.268246632356075
357,651.9427262657888,75096,2.7067451163900356,5.268246632356075
358,31.339804220839177,75237,2.4217671567285564,5.268246632356075
359,72.48072453868856,75534,3.1148676993262847,5.268246632356075
360,114.1738703303468,75772,2.6016732416891153,5.268246632356075
361,72.52874943193767,76223,2.404470883837316,5.268246632356075
362,1381.0,77361,2.9050295658546963,5.268246632356075
363,465.5820397204022,78471,2.7892239040935713,5.268246632356075
364,264.205589734552,78888,2.529361164812266,5.268246632356075
365,157.74532631716733,79184,2.3855306543284396,5.268246632356075
366,37.96252293397779,79356,3.053207132685391,5.268246632356075
367,78.08379129150626,79559,2.673194841134782,5.268246632356075
368,64.18164306216718,79683,2.717012620687485,5.268246632356075
369,14.62665051271889,79729,2.6787768057052124,5.268246632356075
370,13.677512605428216,79772,2.230382427573204,5.268246632356075
371,6.422420729320123,79815,2.389568543569608,5.268246632356075
372,-10.720778146235096,79864,2.4781881392002107,5.268246632356075
373,0.2074299395102912,79907,2.092745379968123,5.268246632356075
374,81.51713162676575,80080,2.761276142864392,5.268246632356075
375,-4.790226851548275,80126,5.885311968783115,5.268246632356075
376,12.60319151163138,80165,4.448822748661041,5.268246632356075
377,-5.108600987936947,80194,3.4105287452538806,5.268246632356075
378,-2.7929933680098635,80247,2.2341447135916463,5.268246632356075
379,143.4055441046384,80473,2.705582093956187,5.268246632356075
380,89.74565347317952,80889,2.5587557955182714,5.268246632356075
381,395.4314359911537,81657,2.560191342246238,5.268246632356075
382,606.6831677330592,82714,2.8022697500898617,5.268246632356075
383,302.6686806088106,83098,3.234662869069483,5.268246632356075
384,1122.9028348103088,84600,3.1711606907789025,5.268246632356075
385,-2.186052465303499,84652,2.5276446842922353,5.268246632356075
386,322.68487312929346,85480,3.379772288520316,5.268246632356075
387,637.8401972950961,86269,2.9353279248823094,5.268246632356075
388,45.36546490713867,86498,3.304478312316148,5.268246632356075
389,201.7383093373639,86938,3.478835681939071,5.268246632356075
390,197.8347474918028,87244,2.9798919812864124,5.268246632356075
391,19.911564019624485,87382,3.305485001570887,5.268246632356075
392,414.0573468919826,88292,3.3944520990555427,5.268246632356075
393,-3.7760782355282094,88332,5.487862181372758,5.268246632356075
394,273.0391248162448,88918,3.459188133325853,5.268246632356075
395,41.12586939932392,89070,3.0251424717747306,5.268246632356075
396,948.3266876674704,90512,3.559171431257092,5.268246632356075
397,109.36870439278745,90722,3.4017864341419455,5.268246632356075
398,236.52242051044632,91107,3.5168697298190756,5.268246632356075
399,517.9926204485549,91959,3.9634935420534956,5.268246632356075
400,378.25194907513975,92948,4.131592320251946,5.268246632356075
401,237.51739952481896,93488,4.264468126343271,5.268246632356075
402,1183.3230292697197,94903,4.3631535533836665,5.268246632356075
403,987.1261412129509,96448,4.0188749095022605,5.268246632356075
404,355.552638613174,96884,3.6424145116140423,5.268246632356075
405,204.10089365267172,97396,4.097599260988291,5.268246632356075
406,-3.5938481482357467,97447,3.8777405333060484,5.268246632356075
407,357.8885222766337,97985,3.5328880097295445,5.268246632356075
408,422.64686640495773,98562,3.939379689860509,5.268246632356075
409,980.9971138157,100175,4.1176719252837195,5.268246632356075
410,305.181820396711,100572,3.077897880394854,5.268246632356075
411,922.1485886711545,101729,3.31090841621212,5.268246632356075
412,317.9354782407502,102235,3.114062656547426,5.268246632356075
413,508.259064053471,102908,3.1588386364878107,5.268246632356075
414,1141.581243120434,104331,2.9950331622169593,5.268246632356075
415,932.1789981881906,105801,2.677514659049639,5.268246632356075
416,546.5288348305245,106714,2.8047652981148246,5.268246632356075
417,927.6816629502342,107945,2.8397855976620665,5.268246632356075
418,71.73749770812982,108234,3.1326364914918767,5.268246632356075
419,1273.5368736483636,109794,2.719489159490877,5.268246632356075
420,827.2581979631415,110925,2.911811612783388,5.268246632356075
421,570.0410582607119,111696,2.6294564090939385,5.268246632356075
422,12.965205427356437,111818,2.964903454955031,5.268246632356075
423,258.4102253048248,112135,2.9902323647490086,5.268246632356075
424,727.2850706130557,113135,2.8331351798552493,5.268246632356075
425,990.4896721475557,114511,2.796540438393016,5.268246632356075
426,233.8609297060146,114817,2.564802751867313,5.268246632356075
427,292.3340339926527,115535,2.4443573030501975,5.268246632356075
428,431.7832417524179,116086,2.397142762426233,5.268246632356075
429,932.6119858601163,117593,2.255089156981805,5.268246632356075
430,43.246932204228955,117689,2.687648763976146,5.268246632356075
431,1360.363975243207,119172,2.2772066190517495,5.268246632356075
432,113.44079224249921,119389,2.3433577432681663,5.268246632356075
433,1242.0186347103443,120843,2.229039783627307,5.268246632356075
434,609.4253571500863,121970,2.1060900374824274,5.268246632356075
435,461.7068794774263,122634,1.958874440887817,5.268246632356075
436,203.95937110539913,122910,1.9615243247269722,5.268246632356075
437,462.89172887216506,123692,2.1073489252140085,5.268246632356075
438,575.8601428647261,124375,1.9839060859678432,5.268246632356075
439,581.5140015430749,125208,1.8970621279853996,5.268246632356075
440,78.84708490808747,125424,1.9037404469630685,5.268246632356075
441,616.0155617986682,126305,2.0355277701435175,5.268246632356075
442,1329.9396593387905,127748,2.0525327328788605,5.268246632356075
443,597.2472467905388,128921,1.9047562394424435,5.268246632356075
444,1309.8519983317947,130387,1.7951584414165689,5.268246632356075
445,684.4106194660664,131290,1.778032308081742,5.268246632356075
446,1324.3349334202812,132785,1.5885432694844384,5.268246632356075
447,865.4196458174441,134178,1.5297524100717377,5.268246632356075
448,1045.3637813956059,135626,1.5368402399343817,5.268246632356075
449,1039.626739515972,137251,1.4283564217379465,5.268246632356075
450,746.6332614145508,138262,1.3526797653599218,5.268246632356075
451,635.6230201738013,139073,1.3828775548729404,5.268246632356075
452,464.678178362874,139687,1.267673241147181,5.268246632356075
453,1179.7995228748964,141108,1.2193188220681688,5.268246632356075
454,1081.3732150349756,142519,1.2518942078665194,5.268246632356075
455,1146.3988652544438,143898,1.1346765133133834,5.268246632356075
456,435.1648415804359,144424,1.1686249380715659,5.268246632356075
457,44.64885537024069,144508,1.080741352894727,5.268246632356075
458,322.30332425420954,145150,1.075874722277395,5.268246632356075
459,246.26536280313104,145451,1.041909230416579,5.268246632356075
460,1231.5054594086298,146842,1.1037078187051603,5.268246632356075
461,75.945591103989,147025,1.1165873003394708,5.268246632356075
462,416.32318945503744,147754,1.084996627781489,5.268246632356075
463,205.42158658084736,148045,1.1702125808096504,5.268246632356075
464,968.9355379677781,149375,1.0364952040381399,5.268246632356075
465,1049.9484744767476,150795,0.9776579572922071,5.268246632356075
466,1164.829343178668,152279,0.9188153509439443,5.268246632356075
467,379.29286300746077,152826,0.8849830443352243,5.268246632356075
468,494.9124681786958,153509,0.909969909367157,5.268246632356075
469,728.42841561801,154575,0.8979670263009867,5.268246632356075
